BinId	Markerlineage	genomes	markers	marker_sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
H2-18-all-fractions_metab_conc_62.Actinobacteria_69_13.fa	p__Actinobacteria (UID1454)	732	200	117	66	131	3	0	0	0	76.34	1.45	66.67
H2-18-all-fractions_metab_conc_74.Bradyrhizobium_62_18.fa	g__Bradyrhizobium (UID3699)	37	824	336	109	634	80	1	0	0	87.19	9.96	43.37
H2-18-all-fractions_metab_conc_82.Actinobacteria_69_16.fa	p__Actinobacteria (UID1454)	732	199	116	32	165	2	0	0	0	87.10	1.29	50.00
H2-18-all-fractions_metab_conc_87.Actinobacteria_71_36.fa	p__Actinobacteria (UID1454)	732	199	116	15	170	14	0	0	0	90.80	8.85	92.86
H2-18-all-fractions_metab_conc_88.Niastella_koreensis_45_13.fa	p__Bacteroidetes (UID2591)	364	302	203	2	289	11	0	0	0	99.01	4.02	45.45
H2-18-all-fractions_metab_conc_95.Alphaproteobacteria_63_8.fa	c__Alphaproteobacteria (UID3305)	564	349	230	69	265	15	0	0	0	81.23	5.30	26.67
H2-18-all-fractions_metab_conc_96.Actinobacteria_70_39.fa	p__Actinobacteria (UID1454)	732	199	116	37	134	25	3	0	0	77.67	10.11	52.94
H2-18-all-fractions_metab_conc_98.Propionibacteriales_71_10.fa	k__Bacteria (UID203)	5449	104	58	49	40	14	1	0	0	78.95	23.62	41.18
H2-18-all-fractions_metab_maxbC_80.Verrucomicrobia_59_11.fa	k__Bacteria (UID2982)	88	230	148	39	187	4	0	0	0	83.29	1.91	75.00
H3-16-all-fractions_conc_123.Niastella_koreensis_45_0.fa	p__Bacteroidetes (UID2591)	364	302	203	3	290	9	0	0	0	98.52	3.37	22.22
H3-16-all-fractions_conc_3.Actinobacteria_70_0.fa	o__Actinomycetales (UID1696)	455	311	187	42	259	10	0	0	0	92.18	2.75	0.00
H3-16-all-fractions_conc_58.Chloroflexi_52_0.fa	k__Bacteria (UID1452)	924	151	101	19	109	20	3	0	0	84.82	15.65	37.93
H3-16-all-fractions_maxb_26.Sphingobacteriales_42_0.fa	k__Bacteria (UID203)	5449	104	58	14	61	21	6	2	0	83.28	11.63	56.86
H3-16-all-fractions_metab_130.Bacteria_58_0.fa	k__Bacteria (UID2565)	2921	143	88	5	136	2	0	0	0	95.08	2.27	0.00
H3-16-all-fractions_metab_140.Gemmatimonadetes_61_0.fa	k__Bacteria (UID203)	5449	104	58	10	71	12	6	5	0	87.62	21.08	76.67
H3-16-all-fractions_metab_147.Actinobacteria_71_0.fa	o__Actinomycetales (UID1696)	455	315	190	56	200	58	1	0	0	88.23	20.58	8.20
H3-16-all-fractions_metab_148.Actinobacteria_72_0.fa	p__Actinobacteria (UID1454)	732	200	117	35	157	8	0	0	0	91.62	5.41	12.50
H3-16-all-fractions_metab_155.Actinobacteria_71_0.fa	k__Bacteria (UID1453)	901	171	117	2	168	1	0	0	0	98.29	0.85	0.00
H3-16-all-fractions_metab_25.Hyalangium_minutum_68_0.fa	c__Deltaproteobacteria (UID3216)	83	245	154	12	225	7	1	0	0	98.95	4.00	30.00
H3-16-all-fractions_metab_34.Actinobacteria_73_0.fa	k__Bacteria (UID1453)	901	171	117	53	111	7	0	0	0	77.91	4.37	0.00
H3-16-all-fractions_metab_43.Acidobacteria_54_0.fa	k__Bacteria (UID3187)	2258	185	115	69	115	1	0	0	0	75.77	0.87	0.00
H3-16-all-fractions_metab_44.Cytophagales_44_0.fa	o__Cytophagales (UID2936)	47	454	336	53	382	18	1	0	0	88.56	3.87	4.76
H3-16-all-fractions_metab_47.Bacteria_61_0.fa	k__Bacteria (UID3187)	2258	188	117	24	157	7	0	0	0	94.87	5.13	0.00
H3-16-all-fractions_metab_64.Bacteria_55_0.fa	k__Bacteria (UID2982)	88	230	148	56	153	21	0	0	0	74.99	9.57	0.00
H3-16-all-fractions_metab_67.RIF_CHLX_70_0.fa	k__Bacteria (UID1452)	924	161	108	28	100	27	6	0	0	88.50	22.64	13.33
H3-16-all-fractions_metab_76.Alphaproteobacteria_69_0.fa	o__Rhodospirillales (UID3754)	63	336	201	57	228	45	6	0	0	87.59	18.31	6.35
H3-16-all-fractions_metab_conc_1.Bacteria_58_0.fa	k__Bacteria (UID2982)	88	230	148	6	218	6	0	0	0	96.62	2.70	33.33
H3-16-all-fractions_metab_conc_10.Gemmatimonadetes_68_0.fa	k__Bacteria (UID2495)	2993	147	91	16	126	5	0	0	0	87.61	3.91	20.00
H3-16-all-fractions_metab_conc_100.Burkholderiales_71_0.fa	o__Burkholderiales (UID4000)	193	427	214	74	315	38	0	0	0	83.67	10.38	86.84
H3-16-all-fractions_metab_conc_11.Cystobacter_violaceus_70_0.fa	c__Deltaproteobacteria (UID3216)	83	247	155	26	213	7	1	0	0	94.87	5.48	10.00
H3-16-all-fractions_metab_conc_110.Bacteria_59_0.fa	k__Bacteria (UID2982)	88	230	148	59	168	3	0	0	0	77.35	1.35	33.33
H3-16-all-fractions_metab_conc_113.RIFCSPLOWO2_12_FULL_Bacteroidetes_35_15_curated_45_0.fa	p__Bacteroidetes (UID2605)	350	316	210	3	310	3	0	0	0	98.57	0.71	0.00
H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0.fa	o__Actinomycetales (UID1808)	268	395	220	14	373	8	0	0	0	96.11	1.53	62.50
H3-16-all-fractions_metab_conc_126.Actinobacteria_70_0.fa	k__Bacteria (UID1453)	901	171	117	47	118	6	0	0	0	77.89	4.70	66.67
H3-16-all-fractions_metab_conc_13.Lysobacter_68_0.fa	f__Xanthomonadaceae (UID4214)	55	659	290	123	470	57	9	0	0	87.15	12.02	48.81
H3-16-all-fractions_metab_conc_152.Gemmatimonadetes_60_0.fa	k__Bacteria (UID2495)	2993	147	91	15	130	2	0	0	0	96.00	2.20	0.00
H3-16-all-fractions_metab_conc_29.Actinobacteria_71_0.fa	o__Actinomycetales (UID1696)	455	311	187	58	241	12	0	0	0	85.69	4.81	33.33
H3-16-all-fractions_metab_conc_30.Propionibacteriales_71_0.fa	o__Actinomycetales (UID1697)	387	330	193	89	232	9	0	0	0	81.73	2.72	44.44
H3-16-all-fractions_metab_conc_31.Alphaproteobacteria_63_0.fa	o__Rhizobiales (UID3642)	107	485	316	55	425	5	0	0	0	87.50	1.42	0.00
H3-16-all-fractions_metab_conc_32.Actinobacteria_69_0.fa	p__Actinobacteria (UID1454)	732	199	116	57	135	7	0	0	0	81.06	3.45	42.86
H3-16-all-fractions_metab_conc_36.Acidobacteriales_61_0.fa	k__Bacteria (UID3187)	2258	187	116	50	133	4	0	0	0	84.99	1.40	50.00
H3-16-all-fractions_metab_conc_38.Bacteria_65_0.fa	k__Bacteria (UID3187)	2258	188	117	36	141	11	0	0	0	86.19	6.18	27.27
H3-16-all-fractions_metab_conc_40.Bacteroidetes_44_0.fa	p__Bacteroidetes (UID2605)	350	316	210	59	254	3	0	0	0	78.66	0.98	0.00
H3-16-all-fractions_metab_conc_46.Alphaproteobacteria_61_0.fa	c__Alphaproteobacteria (UID3305)	564	349	230	40	282	27	0	0	0	93.17	6.40	74.07
H3-16-all-fractions_metab_conc_6.RIF_CHLX_71_0.fa	k__Bacteria (UID1452)	924	160	109	61	93	5	1	0	0	76.61	5.96	37.50
H3-16-all-fractions_metab_conc_60.Gemmatimonadetes_63_0.fa	k__Bacteria (UID2495)	2993	147	91	39	104	4	0	0	0	92.63	4.40	0.00
H3-16-all-fractions_metab_conc_62.Actinobacteria_71_0.fa	p__Actinobacteria (UID1454)	732	199	116	37	154	8	0	0	0	84.44	4.45	62.50
H3-16-all-fractions_metab_conc_77.Bacteria_60_0.fa	k__Bacteria (UID2982)	88	230	148	31	192	7	0	0	0	86.96	3.10	28.57
H3-16-all-fractions_metab_conc_78.Burkholderia_graminis_63_0.fa	g__Burkholderia (UID4006)	64	769	248	103	639	27	0	0	0	90.03	3.60	92.59
H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0.fa	p__Actinobacteria (UID1454)	732	199	116	40	141	17	1	0	0	83.64	8.72	45.00
H3-16-all-fractions_metab_conc_87.Propionibacteriales_68_0.fa	o__Actinomycetales (UID1697)	387	330	193	19	307	4	0	0	0	96.11	1.38	50.00
H3-16-all-fractions_metab_conc_90.Bacteria_60_0.fa	k__Bacteria (UID3187)	2258	188	117	4	172	11	1	0	0	96.58	6.24	35.71
H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0.fa	c__Alphaproteobacteria (UID3305)	564	349	230	32	307	10	0	0	0	89.40	3.32	30.00
H3-16-all-fractions_metab_maxbC_112.Burkholderiales_62_0.fa	o__Burkholderiales (UID4002)	107	574	251	117	450	5	2	0	0	80.51	1.27	54.55
H3-16-all-fractions_metab_maxbC_136.Myxococcales_66_0.fa	c__Deltaproteobacteria (UID3216)	83	247	155	69	173	5	0	0	0	76.98	2.26	20.00
H3-16-all-fractions_metab_maxbC_4.Bacteria_48_0.fa	k__Bacteria (UID3187)	2258	182	112	23	155	3	1	0	0	88.24	4.02	66.67
H3-16-all-fractions_metab_maxb_73.Sphingobacteriales_41_0.fa	p__Bacteroidetes (UID2591)	364	303	203	97	199	6	1	0	0	77.65	2.87	22.22
H3-18-all-fractions_conc_114.Actinobacteria_73_10.fa	o__Actinomycetales (UID1696)	455	315	190	64	226	25	0	0	0	79.14	10.04	56.00
H3-18-all-fractions_conc_15.Actinobacteria_69_13.fa	k__Bacteria (UID203)	5449	104	58	30	48	26	0	0	0	77.26	21.00	76.92
H3-18-all-fractions_metab_8.Gemmatimonadetes_73_36.fa	k__Bacteria (UID2495)	2993	147	91	2	140	5	0	0	0	97.80	2.88	40.00
H3-18-all-fractions_metab_conc_100.Actinobacteria_71_31.fa	p__Actinobacteria (UID1454)	732	199	116	34	157	8	0	0	0	81.45	3.72	75.00
H3-18-all-fractions_metab_conc_14.Acidobacteria_55_25.fa	k__Bacteria (UID3187)	2258	188	117	5	180	3	0	0	0	96.53	1.99	0.00
H3-18-all-fractions_metab_conc_20.Propionibacteriales_70_14.fa	o__Actinomycetales (UID1697)	387	330	193	101	217	12	0	0	0	75.28	4.31	58.33
H3-18-all-fractions_metab_conc_21.Bacteria_57_12.fa	k__Bacteria (UID2565)	2921	143	88	5	135	3	0	0	0	96.14	2.84	0.00
H3-18-all-fractions_metab_conc_25.Acidobacteria_57_11.fa	k__Bacteria (UID203)	5449	104	58	19	66	19	0	0	0	88.95	6.11	0.00
H3-18-all-fractions_metab_conc_26.Propionibacteriales_71_12.fa	o__Actinomycetales (UID1697)	387	330	193	99	225	6	0	0	0	76.66	2.50	33.33
H3-18-all-fractions_metab_conc_30.Actinobacteria_69_22.fa	p__Actinobacteria (UID1454)	732	199	116	23	173	2	1	0	0	90.66	3.45	20.00
H3-18-all-fractions_metab_conc_35.Alphaproteobacteria_63_13.fa	c__Alphaproteobacteria (UID3305)	564	349	230	21	315	13	0	0	0	93.54	4.60	53.85
H3-18-all-fractions_metab_conc_37.Alphaproteobacteria_64_16.fa	o__Rhodospirillales (UID3754)	63	336	201	65	203	65	3	0	0	80.28	23.59	16.22
H3-18-all-fractions_metab_conc_4.Bradyrhizobium_62_18.fa	g__Bradyrhizobium (UID3699)	37	824	336	171	623	30	0	0	0	80.83	4.07	96.67
H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18.fa	p__Actinobacteria (UID1454)	732	199	116	20	157	22	0	0	0	92.64	8.84	27.27
H3-18-all-fractions_metab_conc_51.Acidobacteria_65_14.fa	k__Bacteria (UID3187)	2258	188	117	8	162	18	0	0	0	96.39	10.45	44.44
H3-18-all-fractions_metab_conc_55.Sphingomonadales_70_13.fa	c__Alphaproteobacteria (UID3305)	564	349	230	73	265	11	0	0	0	81.84	3.63	27.27
H3-18-all-fractions_metab_conc_57.Acidobacteria_56_18.fa	k__Bacteria (UID3187)	2258	188	117	3	184	1	0	0	0	98.24	0.85	0.00
H3-18-all-fractions_metab_conc_6.Bacteria_64_56.fa	k__Bacteria (UID3187)	2258	188	117	6	172	9	1	0	0	96.15	7.26	8.33
H3-18-all-fractions_metab_conc_69.Acidobacteria_55_11.fa	k__Bacteria (UID3187)	2258	185	115	5	177	3	0	0	0	96.52	1.30	0.00
H3-18-all-fractions_metab_conc_70.Bacteria_59_10.fa	k__Bacteria (UID2982)	88	230	148	38	182	10	0	0	0	85.39	5.13	60.00
H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10.fa	o__Burkholderiales (UID4000)	193	427	214	107	287	33	0	0	0	78.33	7.65	48.48
H3-18-all-fractions_metab_conc_87.Bacteria_55_12.fa	k__Bacteria (UID2982)	88	230	148	42	177	9	2	0	0	78.28	6.25	46.67
H3-18-all-fractions_metab_maxbC_50.Actinobacteria_69_9.fa	k__Bacteria (UID1453)	901	171	117	36	133	2	0	0	0	77.74	1.28	0.00
H3-18-all-fractions_metab_maxbC_83.Verrucomicrobia_60_12.fa	k__Bacteria (UID2982)	88	230	148	43	164	23	0	0	0	79.79	9.53	39.13
H1-16-all-fractions_conc_50.Massilia_sp__JS1662_67_10.fa	o__Burkholderiales (UID4002)	107	574	251	81	476	17	0	0	0	90.42	3.01	41.18
H1-16-all-fractions_conc_93.Chloroflexi_54_9.fa	k__Bacteria (UID1452)	924	151	101	13	132	6	0	0	0	91.75	5.15	0.00
H1-16-all-fractions_metab_31.Corynebacterium_durum_57_11.fa	o__Actinomycetales (UID1809)	267	400	222	2	396	2	0	0	0	99.62	0.90	0.00
H1-16-all-fractions_metab_48.Actinobacteria_68_21.fa	p__Actinobacteria (UID1454)	732	199	116	10	174	15	0	0	0	95.48	4.60	26.67
H1-16-all-fractions_metab_74.Sphingomonadales_70_12.fa	c__Alphaproteobacteria (UID3305)	564	349	230	100	235	14	0	0	0	77.35	3.94	21.43
H1-16-all-fractions_metab_conc_1.Actinobacteria_71_32.fa	p__Actinobacteria (UID1454)	732	199	116	22	159	18	0	0	0	89.22	9.63	38.89
H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16.fa	g__Bradyrhizobium (UID3699)	37	824	336	118	628	76	1	1	0	85.92	9.14	47.06
H1-16-all-fractions_metab_conc_20.Bacteria_65_10.fa	k__Bacteria (UID2495)	2993	147	91	16	128	3	0	0	0	87.41	1.75	66.67
H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13.fa	p__Actinobacteria (UID1454)	732	199	116	24	161	13	1	0	0	88.76	9.74	31.25
H1-16-all-fractions_metab_conc_28.Actinobacteria_70_20.fa	p__Actinobacteria (UID1454)	732	199	116	37	156	6	0	0	0	86.68	4.02	66.67
H1-16-all-fractions_metab_conc_37.Actinobacteria_70_13.fa	p__Actinobacteria (UID1454)	732	199	116	14	180	5	0	0	0	93.88	2.37	0.00
H1-16-all-fractions_metab_conc_39.Actinobacteria_66_10.fa	o__Actinomycetales (UID2012)	35	495	282	27	457	9	0	2	0	93.86	2.49	14.29
H1-16-all-fractions_metab_conc_42.Ktedonobacter_racemifer_53_14.fa	k__Bacteria (UID1452)	924	151	101	18	126	7	0	0	0	86.62	6.93	14.29
H1-16-all-fractions_metab_conc_51.Actinobacteria_75_17.fa	o__Actinomycetales (UID1802)	274	388	214	102	281	5	0	0	0	79.58	1.87	20.00
H1-16-all-fractions_metab_conc_57.Solirubrobacterales_72_43.fa	p__Actinobacteria (UID1454)	732	200	117	5	195	0	0	0	0	96.58	0.00	0.00
H1-16-all-fractions_metab_conc_6.Bacteria_69_19.fa	k__Bacteria (UID3187)	2258	188	117	4	179	5	0	0	0	97.44	2.62	0.00
H1-16-all-fractions_metab_conc_65.Bacteria_66_15.fa	k__Bacteria (UID3187)	2258	188	117	6	170	12	0	0	0	95.51	6.56	16.67
H1-16-all-fractions_metab_conc_68.Ktedonobacter_racemifer_52_21.fa	k__Bacteria (UID203)	5449	103	57	15	70	16	2	0	0	79.77	14.55	54.55
H1-16-all-fractions_metab_conc_94.Propionibacteriales_69_21.fa	o__Actinomycetales (UID1697)	387	330	193	33	249	46	1	1	0	89.10	13.42	49.09
H1-18-all-fractions_conc_108.Bacteria_69_11.fa	k__Bacteria (UID3187)	2258	188	117	8	170	10	0	0	0	94.02	5.54	30.00
H1-18-all-fractions_conc_118.Deltaproteobacteria_70_14.fa	c__Deltaproteobacteria (UID3216)	83	247	155	41	191	14	1	0	0	87.75	7.15	41.18
H1-18-all-fractions_conc_122.Actinobacteria_70_12.fa	k__Bacteria (UID1453)	901	171	117	60	90	21	0	0	0	75.83	14.96	0.00
H1-18-all-fractions_conc_125.Pseudonocardiales_71_10.fa	o__Actinomycetales (UID2012)	35	495	282	42	433	17	3	0	0	92.94	5.42	3.85
H1-18-all-fractions_conc_24.Gemmatimonadetes_68_16.fa	k__Bacteria (UID203)	5449	104	58	10	79	15	0	0	0	93.67	7.03	73.33
H1-18-all-fractions_conc_3.Bacteria_68_14.fa	k__Bacteria (UID2495)	2993	147	91	38	103	6	0	0	0	83.04	5.49	50.00
H1-18-all-fractions_conc_32.Gemmatimonadetes_61_9.fa	k__Bacteria (UID2495)	2993	147	91	56	88	3	0	0	0	79.53	2.75	33.33
H1-18-all-fractions_conc_53.Chloroflexi_64_10.fa	k__Bacteria (UID1452)	924	155	106	9	132	14	0	0	0	94.99	9.26	0.00
H1-18-all-fractions_conc_55.Burkholderiales_64_14.fa	o__Burkholderiales (UID4002)	107	574	251	28	529	17	0	0	0	96.73	2.88	76.47
H1-18-all-fractions_conc_96.Pseudonocardiales_70_16.fa	o__Actinomycetales (UID1746)	334	370	206	53	314	3	0	0	0	84.95	0.85	0.00
H1-18-all-fractions_maxb_99.Actinobacteria_69_12.fa	k__Bacteria (UID1453)	901	171	117	7	162	2	0	0	0	95.27	0.95	0.00
H1-18-all-fractions_metab_69.Sphingomonadales_65_37.fa	c__Alphaproteobacteria (UID3305)	564	345	226	18	326	1	0	0	0	99.04	0.22	100.00
H1-18-all-fractions_metab_8.Bdellovibrionales_52_9.fa	k__Bacteria (UID3187)	2258	182	112	12	168	2	0	0	0	90.12	1.34	0.00
H1-18-all-fractions_metab_85.Ktedonobacter_racemifer_51_8.fa	k__Bacteria (UID1452)	924	151	101	38	95	18	0	0	0	80.66	12.97	16.67
H1-18-all-fractions_metab_conc_10.Actinobacteria_67_14.fa	o__Actinomycetales (UID1696)	455	311	187	12	297	2	0	0	0	96.98	1.07	0.00
H1-18-all-fractions_metab_conc_103.Sphingomonadales_66_15.fa	c__Alphaproteobacteria (UID3305)	564	345	226	66	266	13	0	0	0	85.58	3.72	46.15
H1-18-all-fractions_metab_conc_105.Acidobacteria_57_8.fa	k__Bacteria (UID3187)	2258	185	115	37	144	4	0	0	0	84.22	0.19	0.00
H1-18-all-fractions_metab_conc_17.Bacteria_55_30.fa	k__Bacteria (UID2982)	88	230	148	49	165	14	2	0	0	81.10	7.50	55.00
H1-18-all-fractions_metab_conc_19.Rhizobiales_64_12.fa	c__Alphaproteobacteria (UID3305)	564	349	230	93	252	4	0	0	0	78.20	1.74	100.00
H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9.fa	g__Burkholderia (UID4006)	64	769	248	52	703	13	1	0	0	93.86	2.19	50.00
H1-18-all-fractions_metab_conc_20.Bacteria_57_11.fa	k__Bacteria (UID2982)	88	230	148	13	212	5	0	0	0	94.44	2.84	40.00
H1-18-all-fractions_metab_conc_22.Bacteria_59_8.fa	k__Bacteria (UID2982)	88	230	148	23	196	11	0	0	0	87.91	3.61	63.64
H1-18-all-fractions_metab_conc_23.RIF_CHLX_70_21.fa	k__Bacteria (UID1452)	924	161	108	27	128	6	0	0	0	79.55	0.72	0.00
H1-18-all-fractions_metab_conc_36.Alphaproteobacteria_64_14.fa	o__Rhizobiales (UID3642)	107	485	316	91	379	15	0	0	0	82.80	2.47	60.00
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16.fa	k__Bacteria (UID2495)	2993	147	91	55	87	5	0	0	0	80.09	3.91	0.00
H1-18-all-fractions_metab_conc_44.Gemmatimonadetes_61_12.fa	k__Bacteria (UID2495)	2993	147	91	44	90	12	1	0	0	77.11	4.16	80.00
H1-18-all-fractions_metab_conc_47.Burkholderiales_71_15.fa	o__Burkholderiales (UID4000)	193	427	214	12	398	17	0	0	0	96.82	3.66	52.94
H1-18-all-fractions_metab_conc_56.Chloroflexi_54_13.fa	k__Bacteria (UID1452)	924	151	101	8	136	7	0	0	0	92.74	6.93	14.29
H1-18-all-fractions_metab_conc_57.Acidobacteria_55_29.fa	k__Bacteria (UID3187)	2258	188	117	5	180	3	0	0	0	96.53	1.99	0.00
H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18.fa	k__Bacteria (UID1453)	901	171	117	36	122	13	0	0	0	88.19	5.92	38.46
H1-18-all-fractions_metab_conc_62.Sphingomonadales_68_16.fa	c__Alphaproteobacteria (UID3305)	564	349	230	12	329	7	1	0	0	97.55	2.08	40.00
H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26.fa	p__Actinobacteria (UID1454)	732	199	116	63	131	5	0	0	0	76.51	2.30	60.00
H1-18-all-fractions_metab_conc_80.Solirubrobacterales_69_26.fa	p__Actinobacteria (UID1454)	732	199	116	19	176	4	0	0	0	94.66	1.87	25.00
H1-18-all-fractions_metab_conc_86.Conexibacter_woesei_72_14.fa	p__Actinobacteria (UID1454)	732	200	117	12	186	1	1	0	0	93.85	2.56	0.00
H1-18-all-fractions_metab_maxbC_21.Verrucomicrobia_59_13.fa	k__Bacteria (UID2982)	88	230	148	55	167	8	0	0	0	77.37	4.73	37.50
H1-18-all-fractions_metab_maxbC_65.Verrucomicrobia_60_17.fa	k__Bacteria (UID2982)	88	230	148	49	157	24	0	0	0	77.54	9.51	91.67
H1-18-all-fractions_metab_maxb_101.Bacteria_63_9.fa	k__Bacteria (UID1452)	924	160	109	30	123	6	1	0	0	80.73	5.41	11.11
H1-18-all-fractions_metab_maxb_45.Sphingobacteriales_37_7.fa	p__Bacteroidetes (UID2591)	364	302	203	67	229	6	0	0	0	75.07	2.46	0.00
H2-16-all-fractions_maxb_conc_24.Ktedonobacter_racemifer_50_14.fa	k__Bacteria (UID1452)	924	151	101	39	101	11	0	0	0	81.85	7.72	72.73
H2-16-all-fractions_metab_114.Bacteria_70_8.fa	k__Bacteria (UID2495)	2993	147	91	47	75	20	5	0	0	81.00	22.79	8.57
H2-16-all-fractions_metab_12.Bacteria_57_7.fa	k__Bacteria (UID3187)	2258	188	117	28	157	3	0	0	0	84.65	2.56	33.33
H2-16-all-fractions_metab_121.Acidobacteria_65_12.fa	k__Bacteria (UID3187)	2258	188	117	16	165	7	0	0	0	88.89	3.61	42.86
H2-16-all-fractions_metab_123.Actinobacteria_72_22.fa	p__Actinobacteria (UID1454)	732	200	117	65	120	14	1	0	0	77.34	10.26	35.29
H2-16-all-fractions_metab_126.Actinobacteria_69_30.fa	o__Actinomycetales (UID1802)	274	388	214	17	362	8	1	0	0	95.79	2.99	0.00
H2-16-all-fractions_metab_138.Actinobacteria_69_25.fa	p__Actinobacteria (UID1454)	732	199	116	14	170	15	0	0	0	95.86	5.61	6.67
H2-16-all-fractions_metab_56.Actinobacteria_73_59.fa	o__Actinomycetales (UID1696)	455	311	187	49	255	7	0	0	0	91.62	2.54	14.29
H2-16-all-fractions_metab_57.Sphingomonadales_64_21.fa	c__Alphaproteobacteria (UID3305)	564	345	226	92	207	43	3	0	0	79.09	16.64	40.38
H2-16-all-fractions_metab_63.Actinobacteria_69_71.fa	p__Actinobacteria (UID1454)	732	199	116	10	183	6	0	0	0	94.54	2.67	33.33
H2-16-all-fractions_metab_75.Sphingomonadales_65_38.fa	k__Bacteria (UID203)	5449	104	58	20	61	20	3	0	0	88.65	13.37	75.86
H2-16-all-fractions_metab_conc_1.Acidobacteriales_58_9.fa	k__Bacteria (UID203)	5449	104	58	46	54	4	0	0	0	78.61	3.45	0.00
H2-16-all-fractions_metab_conc_100.Burkholderia_graminis_63_15.fa	g__Burkholderia (UID4006)	64	769	248	93	642	34	0	0	0	91.97	4.22	91.18
H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22.fa	o__Burkholderiales (UID4002)	107	574	251	50	474	49	1	0	0	88.36	9.86	76.92
H2-16-all-fractions_metab_conc_119.Actinobacteria_73_28.fa	o__Actinomycetales (UID1696)	455	315	190	84	224	7	0	0	0	81.43	2.37	42.86
H2-16-all-fractions_metab_conc_131.Actinobacteria_71_27.fa	o__Actinomycetales (UID1663)	488	310	185	45	261	4	0	0	0	92.00	1.43	50.00
H2-16-all-fractions_metab_conc_137.Bacteria_60_16.fa	k__Bacteria (UID2982)	88	230	148	43	166	21	0	0	0	80.64	7.84	85.71
H2-16-all-fractions_metab_conc_16.Bacteria_60_11.fa	k__Bacteria (UID3187)	2258	188	117	3	176	8	1	0	0	97.44	5.32	18.18
H2-16-all-fractions_metab_conc_17.Alphaproteobacteria_61_12.fa	c__Alphaproteobacteria (UID3305)	564	349	230	30	250	68	1	0	0	94.94	19.60	64.79
H2-16-all-fractions_metab_conc_19.Actinobacteria_69_35.fa	p__Actinobacteria (UID1454)	732	199	116	49	149	1	0	0	0	79.05	0.86	0.00
H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14.fa	o__Burkholderiales (UID4000)	193	427	214	125	257	43	2	0	0	75.10	12.94	36.73
H2-16-all-fractions_metab_conc_33.Sphingomonadales_63_10.fa	c__Alphaproteobacteria (UID3305)	564	345	226	84	254	7	0	0	0	83.17	1.95	28.57
H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17.fa	c__Alphaproteobacteria (UID3422)	26	529	308	87	419	23	0	0	0	91.44	5.47	34.78
H2-16-all-fractions_metab_conc_43.Acidobacteriales_58_14.fa	k__Bacteria (UID3187)	2258	188	117	59	125	4	0	0	0	84.19	2.28	75.00
H2-16-all-fractions_metab_conc_47.Alphaproteobacteria_65_18.fa	o__Rhodospirillales (UID3754)	63	336	201	85	218	32	1	0	0	77.90	10.46	8.57
H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22.fa	f__Streptomycetaceae (UID2048)	60	460	233	104	344	12	0	0	0	83.96	2.27	58.33
H2-16-all-fractions_metab_conc_60.Proteobacteria_70_13.fa	c__Deltaproteobacteria (UID3216)	83	247	155	66	172	9	0	0	0	88.14	4.84	22.22
H2-16-all-fractions_metab_conc_62.Propionibacteriales_70_25.fa	o__Actinomycetales (UID1697)	387	330	193	88	223	18	1	0	0	79.88	6.88	57.14
H2-16-all-fractions_metab_conc_65.Actinobacteria_69_12.fa	p__Actinobacteria (UID1454)	732	200	117	19	180	1	0	0	0	89.32	0.14	0.00
H2-16-all-fractions_metab_conc_71.Burkholderiales_69_31.fa	k__Bacteria (UID203)	5449	104	58	47	55	2	0	0	0	80.34	3.45	100.00
H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48.fa	p__Actinobacteria (UID1454)	732	199	116	25	162	12	0	0	0	86.82	5.10	83.33
H2-16-all-fractions_metab_conc_97.Actinobacteria_72_48.fa	p__Actinobacteria (UID1454)	732	199	116	63	134	2	0	0	0	79.17	1.72	50.00
H2-18-all-fractions_metab_36.Geodermatophilales_73_36.fa	o__Actinomycetales (UID1802)	274	386	212	96	263	27	0	0	0	78.71	8.00	77.78
H2-18-all-fractions_metab_49.Bacteria_55_6.fa	k__Bacteria (UID2982)	88	230	148	42	158	27	3	0	0	79.80	12.56	19.44
H2-18-all-fractions_metab_63.Massilia_66_19.fa	o__Burkholderiales (UID4002)	107	574	251	39	484	51	0	0	0	96.37	7.29	70.59
H2-18-all-fractions_metab_84.Actinobacteria_68_115.fa	p__Actinobacteria (UID1454)	732	199	116	6	191	2	0	0	0	97.13	1.72	0.00
